时间,1#给煤机瞬时流量输出信号,高温省煤器进口O2浓度（左）,高温省煤器进口O2浓度（右）,一次风转速,二次风转速
2022-11-14 05:02:05,5.274,2.992,2.546,39.201,18.765
2022-11-14 05:02:10,5.278,3.008,2.518,39.167,18.8
2022-11-14 05:02:15,5.271,3.015,2.469,39.198,18.793
2022-11-14 05:02:20,5.252,3.029,2.493,39.203,18.789
2022-11-14 05:02:25,5.286,3.053,2.507,39.176,18.793
2022-11-14 05:02:30,5.15,3.068,2.557,39.194,18.801
2022-11-14 05:02:35,5.25,3.074,2.541,39.2,18.793
2022-11-14 05:02:40,5.256,3.101,2.505,39.184,18.789
2022-11-14 05:02:45,5.152,3.107,2.5,39.194,18.796
2022-11-14 05:02:50,5.248,3.168,2.572,39.175,18.796
2022-11-14 05:02:55,5.155,3.162,2.581,39.17,18.796
2022-11-14 05:03:00,5.123,3.095,2.575,39.184,18.793
2022-11-14 05:03:05,5.154,3.033,2.627,39.168,18.801
2022-11-14 05:03:10,5.12,3.017,2.642,39.171,18.793
2022-11-14 05:03:15,5.149,3.002,2.671,39.17,18.793
2022-11-14 05:03:20,5.267,2.976,2.623,39.175,18.793
2022-11-14 05:03:25,5.263,2.998,2.642,39.167,18.77
2022-11-14 05:03:30,5.26,3.045,2.61,39.179,18.796
2022-11-14 05:03:35,5.266,3.072,2.642,39.198,18.8
2022-11-14 05:03:40,5.15,3.074,2.59,39.201,18.765
2022-11-14 05:03:45,5.124,3.115,2.635,39.194,18.797
2022-11-14 05:03:50,5.152,3.123,2.615,39.194,18.796
2022-11-14 05:03:55,5.01,3.119,2.65,39.194,18.801
2022-11-14 05:04:00,5.276,3.193,2.589,39.198,18.793
2022-11-14 05:04:05,5.146,3.196,2.617,39.17,18.793
2022-11-14 05:04:10,5.121,3.197,2.693,39.171,18.8
2022-11-14 05:04:15,5.282,3.203,2.636,39.198,18.793
2022-11-14 05:04:20,5.12,3.182,2.665,39.171,18.801
2022-11-14 05:04:25,5.143,3.156,2.596,39.201,18.796
2022-11-14 05:04:30,5.269,3.172,2.622,39.203,18.8
2022-11-14 05:04:35,5.154,3.166,2.572,39.174,18.789
2022-11-14 05:04:40,5.127,3.156,2.631,39.171,18.8
2022-11-14 05:04:45,5.146,3.178,2.609,39.186,18.793
2022-11-14 05:04:50,5.141,3.19,2.638,39.203,18.769
2022-11-14 05:04:55,5.003,3.183,2.622,39.194,18.796
2022-11-14 05:05:00,5.128,3.205,2.689,39.171,18.796
2022-11-14 05:05:05,5.387,3.219,2.664,39.194,18.789
2022-11-14 05:05:10,5.534,3.209,2.736,39.194,18.796
2022-11-14 05:05:15,5.247,3.238,2.69,39.193,18.796
2022-11-14 05:05:20,5.136,3.252,2.731,39.185,18.796
2022-11-14 05:05:25,5.114,3.17,2.757,39.17,18.793
2022-11-14 05:05:30,4.9,3.133,2.818,39.176,18.8
2022-11-14 05:05:35,5.119,3.119,2.764,39.198,18.789
2022-11-14 05:05:40,5.278,3.107,2.718,39.201,18.793
2022-11-14 05:05:45,5.249,3.08,2.678,39.198,18.796
2022-11-14 05:05:50,5.155,3.066,2.689,39.201,18.793
2022-11-14 05:05:55,5.273,3.088,2.705,39.197,18.8
2022-11-14 05:06:00,5.251,3.109,2.668,39.175,18.789
2022-11-14 05:06:05,5.282,3.142,2.771,39.194,18.8
2022-11-14 05:06:10,5.274,3.133,2.752,39.194,18.789
2022-11-14 05:06:15,5.372,3.109,2.824,39.198,18.8
2022-11-14 05:06:20,5.264,3.086,2.84,39.198,18.8
2022-11-14 05:06:25,5.248,3.084,2.759,39.201,18.793
2022-11-14 05:06:30,5.378,3.064,2.748,39.198,18.796
2022-11-14 05:06:35,5.281,3.046,2.758,39.198,18.8
2022-11-14 05:06:40,5.249,3.025,2.727,39.198,18.769
2022-11-14 05:06:45,5.28,3.05,2.726,39.19,18.801
2022-11-14 05:06:50,5.249,3.115,2.69,39.171,18.796
2022-11-14 05:06:55,5.27,3.178,2.692,39.198,18.8
2022-11-14 05:07:00,5.133,3.188,2.635,39.193,18.793
2022-11-14 05:07:05,5.257,3.192,2.7,39.19,18.8
2022-11-14 05:07:10,5.252,3.188,2.671,39.194,18.793
2022-11-14 05:07:15,5.271,3.15,2.707,39.171,18.8
2022-11-14 05:07:20,5.277,3.105,2.679,39.201,18.793
2022-11-14 05:07:25,5.248,3.105,2.682,39.198,18.796
2022-11-14 05:07:30,5.277,3.156,2.627,39.198,18.789
2022-11-14 05:07:35,5.247,3.182,2.635,39.198,18.8
2022-11-14 05:07:40,5.275,3.213,2.563,39.201,18.796
2022-11-14 05:07:45,5.245,3.252,2.571,39.175,18.793
2022-11-14 05:07:50,5.153,3.248,2.578,39.188,18.793
2022-11-14 05:07:55,5.258,3.203,2.571,39.201,18.8
2022-11-14 05:08:00,5.255,3.164,2.561,39.198,18.793
2022-11-14 05:08:05,5.278,3.164,2.524,39.201,18.796
2022-11-14 05:08:10,5.245,3.16,2.592,39.191,18.793
2022-11-14 05:08:15,5.277,3.135,2.597,39.175,18.8
2022-11-14 05:08:20,5.262,3.125,2.63,39.171,18.801
2022-11-14 05:08:25,5.272,3.207,2.599,39.175,18.789
2022-11-14 05:08:30,5.28,3.247,2.662,39.183,18.8
2022-11-14 05:08:35,5.275,3.295,2.62,39.171,18.8
2022-11-14 05:08:40,5.278,3.362,2.629,39.185,18.778
2022-11-14 05:08:45,5.376,3.352,2.573,39.193,18.793
2022-11-14 05:08:50,5.267,3.323,2.537,39.178,18.8
2022-11-14 05:08:55,5.247,3.315,2.556,39.176,18.793
2022-11-14 05:09:00,5.279,3.329,2.565,39.194,18.801
2022-11-14 05:09:05,5.258,3.299,2.53,39.167,18.793
2022-11-14 05:09:10,5.141,3.268,2.478,39.201,18.8
2022-11-14 05:09:15,5.159,3.252,2.489,39.194,18.793
2022-11-14 05:09:20,5.268,3.234,2.492,39.201,18.796
2022-11-14 05:09:25,5.282,3.207,2.582,39.193,18.796
2022-11-14 05:09:30,5.12,3.2,2.563,39.2,18.796
2022-11-14 05:09:35,5.285,3.199,2.586,39.169,18.793
2022-11-14 05:09:40,5.259,3.196,2.571,39.175,18.795
2022-11-14 05:09:45,5.281,3.192,2.597,39.198,18.789
2022-11-14 05:09:50,5.248,3.166,2.672,39.198,18.8
2022-11-14 05:09:55,5.272,3.155,2.748,39.201,18.773
2022-11-14 05:10:00,5.278,3.196,2.705,39.175,18.8
2022-11-14 05:10:05,5.274,3.211,2.675,39.178,18.8
2022-11-14 05:10:10,5.28,3.188,2.723,39.172,18.796
2022-11-14 05:10:15,5.243,3.199,2.733,39.201,18.8
2022-11-14 05:10:20,5.148,3.196,2.746,39.193,18.793
2022-11-14 05:10:25,5.118,3.192,2.681,39.17,18.796
2022-11-14 05:10:30,5.254,3.178,2.691,39.175,18.796
2022-11-14 05:10:35,5.28,3.141,2.628,39.191,18.796
2022-11-14 05:10:40,5.274,3.135,2.576,39.178,18.796
2022-11-14 05:10:45,5.28,3.155,2.556,39.171,18.796
2022-11-14 05:10:50,5.267,3.119,2.529,39.17,18.8
2022-11-14 05:10:55,5.259,3.113,2.557,39.171,18.793
2022-11-14 05:11:00,5.149,3.16,2.581,39.193,18.796
2022-11-14 05:11:05,5.274,3.18,2.569,39.194,18.796
2022-11-14 05:11:10,5.141,3.188,2.533,39.201,18.796
2022-11-14 05:11:15,5.116,3.215,2.591,39.197,18.793
2022-11-14 05:11:20,5.15,3.207,2.63,39.167,18.789
2022-11-14 05:11:25,5.249,3.184,2.67,39.2,18.796
2022-11-14 05:11:30,5.404,3.131,2.689,39.198,18.8
2022-11-14 05:11:35,5.499,3.094,2.752,39.201,18.773
2022-11-14 05:11:40,5.274,3.082,2.774,39.191,18.796
2022-11-14 05:11:45,5.274,3.074,2.813,39.175,18.8
2022-11-14 05:11:50,5.029,3.078,2.783,39.17,18.796
2022-11-14 05:11:55,5.127,3.1,2.819,39.201,18.796
2022-11-14 05:12:00,5.275,3.117,2.747,39.176,18.8
2022-11-14 05:12:05,5.153,3.18,2.742,39.194,18.793
2022-11-14 05:12:10,5.255,3.199,2.653,39.171,18.796
2022-11-14 05:12:15,5.271,3.176,2.7,39.198,18.793
2022-11-14 05:12:20,5.137,3.158,2.715,39.193,18.789
2022-11-14 05:12:25,5.285,3.148,2.705,39.178,18.796
2022-11-14 05:12:30,5.258,3.131,2.738,39.193,18.765
2022-11-14 05:12:35,5.153,3.131,2.738,39.194,18.8
2022-11-14 05:12:40,5.261,3.142,2.736,39.174,18.796
2022-11-14 05:12:45,5.134,3.197,2.708,39.17,18.796
2022-11-14 05:12:50,5.275,3.233,2.752,39.171,18.793
2022-11-14 05:12:55,5.245,3.223,2.726,39.178,18.796
2022-11-14 05:13:00,5.274,3.237,2.764,39.2,18.796
2022-11-14 05:13:05,5.274,3.305,2.771,39.182,18.793
2022-11-14 05:13:10,5.25,3.356,2.804,39.175,18.796
2022-11-14 05:13:15,5.274,3.325,2.794,39.167,18.784
2022-11-14 05:13:20,5.267,3.305,2.766,39.201,18.773
2022-11-14 05:13:25,5.281,3.264,2.734,39.167,18.793
2022-11-14 05:13:30,5.25,3.234,2.708,39.179,18.796
2022-11-14 05:13:35,5.157,3.225,2.701,39.201,18.771
2022-11-14 05:13:40,5.244,3.237,2.644,39.175,18.8
2022-11-14 05:13:45,5.281,3.233,2.711,39.171,18.796
